[Luna] 05:11:57.303 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 65
[Luna] 05:11:57.303 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=65, name='User65', age=35, email='user65@example.com'}
[Luna] 05:12:00.306 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 66
[Luna] 05:12:00.306 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=66, name='User66', age=36, email='user66@example.com'}
[Luna] 05:12:00.596 [qtp2040467681-14] INFO  fun.efto.luna.agent.web.ws.LogWebSocketEndpoint - WebSocket 连接建立: /0:0:0:0:0:0:0:1:32843
[Luna] 05:12:03.307 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 67
[Luna] 05:12:03.312 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=67, name='User67', age=37, email='user67@example.com'}
[Luna] 05:12:06.309 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 68
[Luna] 05:12:06.309 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=68, name='User68', age=38, email='user68@example.com'}
[Luna] 05:12:09.311 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 69
[Luna] 05:12:09.311 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=69, name='User69', age=39, email='user69@example.com'}
[Luna] 05:12:12.313 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 70
[Luna] 05:12:12.313 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=70, name='User70', age=40, email='user70@example.com'}
[Luna] 05:12:13.137 [qtp2040467681-15] INFO  fun.efto.luna.agent.web.ws.LogWebSocketEndpoint - WebSocket 连接关闭: /0:0:0:0:0:0:0:1:32843, status: 1005, reason: null
[Luna] 05:12:15.315 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 71
[Luna] 05:12:15.315 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=71, name='User71', age=41, email='user71@example.com'}
[Luna] 05:12:18.149 [qtp2040467681-11] INFO  fun.efto.luna.agent.web.ws.LogWebSocketEndpoint - WebSocket 连接建立: /0:0:0:0:0:0:0:1:32881
[Luna] 05:12:18.315 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 72
[Luna] 05:12:18.315 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=72, name='User72', age=42, email='user72@example.com'}
[Luna] 05:12:21.318 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 73
[Luna] 05:12:21.318 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=73, name='User73', age=43, email='user73@example.com'}
[Luna] 05:12:24.320 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 74
[Luna] 05:12:24.320 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=74, name='User74', age=44, email='user74@example.com'}
[Luna] 05:12:27.321 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 75
[Luna] 05:12:27.321 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=75, name='User75', age=45, email='user75@example.com'}
[Luna] 05:12:30.323 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 76
[Luna] 05:12:30.323 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=76, name='User76', age=46, email='user76@example.com'}
[Luna] 05:12:33.325 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 77
[Luna] 05:12:33.325 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=77, name='User77', age=47, email='user77@example.com'}
[Luna] 05:12:34.588 [qtp2040467681-43] INFO  fun.efto.luna.core.transformer.GlobalClassFileTransformer - Applying 3 active injection point(s) to class: fun.efto.luna.demo.service.UserService
[Luna] 05:12:34.590 [qtp2040467681-43] INFO  fun.efto.luna.core.transformer.GlobalClassFileTransformer - Successfully applied injection point [id=add33785-1409-46ff-acee-96344ec6d66b, type=line_before(21), method=createUser] to class: fun.efto.luna.demo.service.UserService
[Luna] 05:12:34.593 [qtp2040467681-43] INFO  fun.efto.luna.core.transformer.GlobalClassFileTransformer - Successfully applied injection point [id=64f04f9b-7a03-4e24-8cfa-a8509e76cde1, type=line_before(33), method=createUser] to class: fun.efto.luna.demo.service.UserService
[Luna] 05:12:34.597 [qtp2040467681-43] INFO  fun.efto.luna.core.transformer.GlobalClassFileTransformer - Successfully applied injection point [id=96b760b2-c73a-47e3-b8ab-90a9205b0184, type=line_before(59), method=updateUser] to class: fun.efto.luna.demo.service.UserService
[Luna] 05:12:34.616 [qtp2040467681-43] INFO  fun.efto.luna.core.injection.InjectionManager - Retransform triggered for class [fun.efto.luna.demo.service.UserService]
[Luna] 05:12:36.327 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 78
[Luna] 05:12:36.328 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=78, name='User78', age=48, email='user78@example.com'}
[Luna] 05:12:36.330 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175556329,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"58 more"},"idGenerator":{"value":79}},"id":78,"name":"Updated78","age":43,"user":{"id":78,"name":"Updated78","age":43,"email":"updated78@example.com"}}}
[Luna] 05:12:36.352 [qtp2040467681-20] INFO  fun.efto.luna.agent.web.ws.LogWebSocketEndpoint - WebSocket 连接建立: /0:0:0:0:0:0:0:1:32910
[Luna] 05:12:39.332 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 79
[Luna] 05:12:39.333 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=79, name='User79', age=49, email='user79@example.com'}
[Luna] 05:12:39.333 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175559332,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"59 more"},"idGenerator":{"value":80}},"id":79,"name":"Updated79","age":44,"user":{"id":79,"name":"Updated79","age":44,"email":"updated79@example.com"}}}
[Luna] 05:12:42.335 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 80
[Luna] 05:12:42.335 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=80, name='User80', age=50, email='user80@example.com'}
[Luna] 05:12:42.336 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175562334,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"60 more"},"idGenerator":{"value":81}},"id":80,"name":"Updated80","age":45,"user":{"id":80,"name":"Updated80","age":45,"email":"updated80@example.com"}}}
[Luna] 05:12:45.337 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 81
[Luna] 05:12:45.337 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=81, name='User81', age=51, email='user81@example.com'}
[Luna] 05:12:45.338 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175565337,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"61 more"},"idGenerator":{"value":82}},"id":81,"name":"Updated81","age":46,"user":{"id":81,"name":"Updated81","age":46,"email":"updated81@example.com"}}}
[Luna] 05:12:48.340 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 82
[Luna] 05:12:48.341 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=82, name='User82', age=52, email='user82@example.com'}
[Luna] 05:12:48.341 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175568339,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"62 more"},"idGenerator":{"value":83}},"id":82,"name":"Updated82","age":47,"user":{"id":82,"name":"Updated82","age":47,"email":"updated82@example.com"}}}
[Luna] 05:12:51.342 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 83
[Luna] 05:12:51.342 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=83, name='User83', age=53, email='user83@example.com'}
[Luna] 05:12:51.343 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175571340,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"63 more"},"idGenerator":{"value":84}},"id":83,"name":"Updated83","age":48,"user":{"id":83,"name":"Updated83","age":48,"email":"updated83@example.com"}}}
[Luna] 05:12:54.342 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 84
[Luna] 05:12:54.343 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=84, name='User84', age=54, email='user84@example.com'}
[Luna] 05:12:54.344 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175574342,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"64 more"},"idGenerator":{"value":85}},"id":84,"name":"Updated84","age":49,"user":{"id":84,"name":"Updated84","age":49,"email":"updated84@example.com"}}}
[Luna] 05:12:57.346 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 85
[Luna] 05:12:57.347 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=85, name='User85', age=55, email='user85@example.com'}
[Luna] 05:12:57.347 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [SNAPSHOT] {"type":"SNAPSHOT","pointId":"96b760b2-c73a-47e3-b8ab-90a9205b0184","threadName":"main","threadId":1,"timestamp":1780175577344,"stackTrace":[{"class":"fun.efto.luna.demo.service.UserService","method":"updateUser","line":59},{"class":"fun.efto.luna.demo.DemoApplication","method":"runBusinessCycle","line":51},{"class":"fun.efto.luna.demo.DemoApplication","method":"main","line":33}],"localVars":{"this":{"userStore":{"1":{"id":1,"name":"Updated1","age":26,"email":"updated1@example.com"},"2":{"id":2,"name":"Updated2","age":27,"email":"updated2@example.com"},"3":{"id":3,"name":"Updated3","age":28,"email":"updated3@example.com"},"4":{"id":4,"name":"Updated4","age":29,"email":"updated4@example.com"},"5":{"id":5,"name":"Updated5","age":30,"email":"updated5@example.com"},"6":{"id":6,"name":"Updated6","age":31,"email":"updated6@example.com"},"7":{"id":7,"name":"Updated7","age":32,"email":"updated7@example.com"},"8":{"id":8,"name":"Updated8","age":33,"email":"updated8@example.com"},"9":{"id":9,"name":"Updated9","age":34,"email":"updated9@example.com"},"10":{"id":10,"name":"Updated10","age":35,"email":"updated10@example.com"},"11":{"id":11,"name":"Updated11","age":36,"email":"updated11@example.com"},"12":{"id":12,"name":"Updated12","age":37,"email":"updated12@example.com"},"13":{"id":13,"name":"Updated13","age":38,"email":"updated13@example.com"},"14":{"id":14,"name":"Updated14","age":39,"email":"updated14@example.com"},"15":{"id":15,"name":"Updated15","age":40,"email":"updated15@example.com"},"16":{"id":16,"name":"Updated16","age":41,"email":"updated16@example.com"},"17":{"id":17,"name":"Updated17","age":42,"email":"updated17@example.com"},"18":{"id":18,"name":"Updated18","age":43,"email":"updated18@example.com"},"19":{"id":19,"name":"Updated19","age":44,"email":"updated19@example.com"},"20":{"id":20,"name":"Updated20","age":45,"email":"updated20@example.com"},"...":"65 more"},"idGenerator":{"value":86}},"id":85,"name":"Updated85","age":50,"user":{"id":85,"name":"Updated85","age":50,"email":"updated85@example.com"}}}
[Luna] 05:13:00.347 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 21 check 86
[Luna] 05:13:00.347 [Luna-Log-Dispatcher] INFO  fun.efto.luna.agent.web.ws.LogDispatcher - [Diagnostic] [LOG] line before: Line 33 check User{id=86, name='User86', age=56, email='user86@example.com'}
